Brand,Model,Year,Mileage_kmpl,Engine_CC,Horsepower,Fuel_Type,Transmission,Owner_Type,Color,City,Kms_Driven,Insurance_Valid,Service_History,Accidents,Tax_Paid,Number_of_Doors,Seats,Registration_Age,Price
Honda,City,2006,27.64558878,1754.126907,141.5462883,Hybrid,Manual,First,Red,Pune,347054,1,1,0,1,4,5,19,50000
Mahindra,Scorpio,2000,17.35858036,2219.671449,166.1464299,Petrol,Manual,First,Blue,Mumbai,387950,1,1,0,1,4,4,25,50000
Nissan,Sunny,2024,11.40405995,1262.756751,117.7668781,Diesel,Automatic,First,,Chennai,15564,0,0,0,1,5,5,1,1196281.534
Mercedes,E-Class,2005,20.35227749,1090.660886,110.5927808,Petrol,Automatic,Second,Grey,Pune,170760,0,1,0,1,4,4,20,1781108.538
Nissan,Magnite,2011,25.27937732,800,83.29993589,Diesel,Manual,First,Silver,,327278,1,1,0,1,5,5,14,609546.2205
BMW,X3,2008,13.54306209,1362.913748,86.65093772,Diesel,Manual,First,Red,Kolkata,220133,1,1,1,1,4,5,17,1000189.583
Audi,A4,2015,17.77286553,2007.406969,149.2717353,Hybrid,Automatic,Second,Blue,Pune,79000,1,0,0,1,5,7,10,1295526.124
Volkswagen,Virtus,2018,14.80306136,,155.348937,Diesel,,Second,Silver,Chennai,123074,1,1,0,1,5,7,7,568172.1629
Hyundai,Creta,2024,17.44352847,1144.772688,73.56342101,Diesel,Manual,First,Grey,Kolkata,8417,1,1,0,1,4,5,1,868159.7967
Ford,Figo,2005,11.84585018,1269.843364,62.59474762,,Manual,First,Red,Mumbai,209880,1,0,0,1,4,5,20,50000
BMW,X1,2017,18.69525761,1802.359235,164.1594798,CNG,Automatic,First,Red,Chennai,64664,1,1,0,1,4,5,8,2571697.346
Nissan,Kicks,2020,18.19130626,1239.033459,114.0749475,Petrol,,First,Blue,Chennai,92610,0,1,0,1,4,4,5,895972.1693
Mercedes,C-Class,2019,21.96971224,1775.547492,158.8223178,Petrol,,Fourth+,Silver,Bangalore,131784,0,1,0,1,5,5,6,3249795.546
Tata,Nexon,2017,22.36137371,1969.317027,121.8133366,Petrol,,Third,Red,,162648,1,1,0,1,5,7,8,203783.1712
Nissan,Sunny,2017,18.62235166,1562.983703,,Electric,Automatic,First,Grey,Ahmedabad,140784,1,0,0,1,5,5,8,556417.4518
BMW,3 Series,2008,17.46860882,1752.843669,133.7283854,Diesel,Manual,First,,Mumbai,131257,0,0,0,1,5,5,17,2186148.31
Kia,Sonet,2005,21.92514729,,109.6841982,Diesel,Manual,First,Brown,Hyderabad,289180,0,1,0,1,5,5,20,108023.4403
Skoda,Slavia,2014,21.29895964,1514.726039,117.3377855,Petrol,Manual,Second,Black,Chennai,214511,1,0,0,1,4,5,11,1275015.097
BMW,X3,2007,,1843.324975,139.939268,Diesel,Manual,Second,Brown,Chennai,442656,1,0,0,1,4,7,18,1522044.167
Tata,Punch,2014,19.43388666,1615.997473,116.6271318,Petrol,Manual,Second,Black,Hyderabad,211904,1,1,1,1,5,5,11,402176.0492
Nissan,Magnite,2017,26.24032993,1558.722471,102.9696897,Diesel,Manual,First,Brown,Pune,191304,1,1,0,1,5,5,8,240607.9607
Toyota,Yaris,2015,22.04366396,1294.748693,100.1004352,Petrol,Manual,First,Red,Pune,196590,1,1,1,1,4,5,10,437672.0145
Mahindra,Bolero,2005,17.74006333,,106.5480014,,Manual,First,Red,Mumbai,130140,1,1,0,1,4,5,20,751496.2038
Toyota,Camry,2000,20.00032798,1518.39995,,Petrol,Automatic,Third,Grey,Mumbai,484075,1,1,1,1,4,5,25,535506.9557
Hyundai,Verna,2021,18.05346018,1145.828686,,Diesel,Manual,First,Brown,Delhi,73340,1,1,0,1,4,7,4,766795.3649
Toyota,Yaris,2023,17.15866662,1547.018796,123.9078944,Diesel,Manual,Second,Black,,16242,1,0,0,0,5,5,2,1108831.812
Hyundai,Verna,2000,21.09916355,1517.489587,151.493364,Petrol,Manual,First,Silver,Kolkata,430750,0,1,0,1,4,5,25,190985.7919
Toyota,Camry,2024,14.9154079,1180.213817,112.846943,Petrol,Manual,Fourth+,Brown,Delhi,8660,1,1,0,0,4,5,1,1118964.506
BMW,3 Series,2017,17.70158865,1455.650702,130.1687649,Petrol,Manual,First,Red,Bangalore,70736,1,1,0,1,5,5,8,2397439.507
Kia,Sonet,2023,18.72350795,982.0846534,58.72111938,Petrol,Manual,Second,Silver,Ahmedabad,40316,1,1,1,1,4,5,2,1200138.696
Kia,Sonet,2022,17.1187216,2236.078412,196.8349467,Diesel,,Second,Silver,Kolkata,35526,1,0,0,1,4,5,3,1013700.112
Kia,Seltos,2001,13.11171691,,139.6873289,Petrol,Automatic,First,Grey,Mumbai,522576,1,1,0,0,4,5,24,50000
Audi,A4,2021,23.81942378,1647.779606,92.21997116,Hybrid,Automatic,First,Grey,Delhi,38828,0,1,0,1,5,5,4,2024656.084
Volkswagen,Virtus,2004,21.57842709,1878.701378,144.4895737,Diesel,Automatic,First,Black,Ahmedabad,347802,1,1,0,1,4,7,21,594123.5896
Hyundai,i20,2020,19.86330008,2090.935665,179.4289163,Petrol,,First,Silver,Bangalore,89270,1,1,1,1,5,7,5,1322916.125
Honda,Civic,2010,22.38844984,1384.459582,122.6788033,Petrol,Automatic,First,Grey,Ahmedabad,114165,1,0,0,1,5,5,15,884478.0069
Tata,Nexon,2012,21.59362575,1485.539885,115.6424316,Electric,Automatic,First,Red,Bangalore,144690,1,1,0,1,4,5,13,664884.6949
Toyota,Corolla,2020,19.13964453,1751.403206,148.022334,Petrol,Manual,Second,Grey,Mumbai,103420,1,1,0,1,4,5,5,1396816.204
Nissan,Sunny,2022,11.36128342,1661.182629,115.91909,Diesel,Automatic,Third,Red,,22908,1,0,0,1,4,5,3,963637.7597
BMW,3 Series,2007,19.72395214,1268.714523,140.8794276,Petrol,Manual,First,Red,Bangalore,327816,1,1,0,1,4,5,18,1486734.406
Hyundai,i20,2006,19.14916336,1662.978666,147.0290881,Petrol,Automatic,Fourth+,White,,318307,1,1,0,1,4,5,19,519058.8055
Mercedes,C-Class,2008,11.31602977,1597.466237,164.0061039,Petrol,Manual,First,Brown,Ahmedabad,279497,1,0,0,1,5,5,17,3074782.19
Skoda,Slavia,2001,27.11414398,1306.780127,110.571609,Diesel,Manual,Second,Black,Bangalore,360312,1,0,0,1,4,5,24,50000
Skoda,Kushaq,2024,20.01036382,1773.07365,150.4777915,,Automatic,Second,Red,Kolkata,18579,1,1,2,1,4,5,1,1307296.739
Tata,Nexon,2021,22.96509829,1600.082117,142.7240013,Electric,Automatic,Fourth+,Black,Chennai,33900,1,0,0,1,5,5,4,1203107.299
Nissan,Magnite,2010,19.83487802,1693.264115,141.4801959,Petrol,,Second,White,Chennai,158925,1,1,0,1,5,5,15,138742.8598
Hyundai,Verna,2008,14.86300534,1353.016543,72.85606195,CNG,Automatic,First,Grey,Hyderabad,384149,1,1,0,1,4,5,17,150267.8986
Kia,Seltos,2012,17.58987782,1307.141985,,Petrol,Manual,Second,,Ahmedabad,234637,1,1,0,1,4,5,13,253686.4274
Hyundai,Verna,2013,19.09383519,1535.498615,120.6441809,Petrol,,First,White,Ahmedabad,138204,1,0,1,1,4,5,12,450013.396
Volkswagen,Taigun,2015,12.35772748,1705.106039,126.289522,Petrol,Manual,First,,,126120,1,1,0,1,4,5,10,1444663.368
Skoda,Kushaq,2017,14.31784188,1596.671932,108.9978645,Diesel,Automatic,First,Grey,Kolkata,143600,1,0,0,1,4,5,8,435552.4455
Honda,Amaze,2016,22.08772636,889.7534732,93.11647131,Petrol,,Second,Silver,Mumbai,212490,1,0,0,1,4,7,9,893275.5566
Tata,Harrier,2007,22.84377779,1824.039364,148.9341169,Hybrid,Automatic,Second,Grey,Pune,174474,1,1,1,1,5,5,18,308193.3805
Tata,Nexon,2009,,1735.186526,148.16999,Petrol,Manual,First,Brown,Mumbai,95728,1,1,0,1,4,5,16,522645.572
Kia,Seltos,2021,16.81194294,1733.471138,127.6877149,Diesel,,First,Grey,,71404,1,0,0,1,4,5,4,1115759.202
Nissan,Magnite,2017,21.09958323,1764.948729,144.3787298,,Manual,First,Silver,Ahmedabad,103512,1,1,0,1,4,5,8,678011.3847
Mahindra,Scorpio,2009,10.12970122,2006.712164,171.16156,CNG,Automatic,First,Red,Bangalore,343424,1,1,0,1,4,5,16,50000
Kia,Seltos,2003,13.08121921,1606.787089,,CNG,Manual,First,,Kolkata,405812,1,0,0,0,5,4,22,508391.393
Hyundai,i20,2011,13.43130747,1463.874534,118.339161,Electric,Automatic,First,Red,Kolkata,282394,0,1,0,1,5,5,14,250430.6581
Audi,A4,2016,5,1535.455956,139.3023797,CNG,Manual,Second,Red,Chennai,88407,0,1,0,1,2,5,9,1207015.721
Audi,Q3,2015,18.80532159,1121.54193,78.51935736,Electric,Automatic,First,White,Delhi,190790,1,1,0,1,4,5,10,2824266.59
BMW,X3,2017,15.15623255,1249.168694,114.6491982,Petrol,Automatic,First,Silver,Bangalore,99672,0,1,0,1,4,4,8,3280113.346
Hyundai,Creta,2000,20.50723076,1354.272402,82.35506693,Diesel,Manual,First,Brown,,611875,0,1,1,1,5,5,25,50000
Honda,Civic,2011,17.54801326,1876.321949,158.8894993,Diesel,Manual,First,Grey,Kolkata,290584,0,0,0,1,5,5,14,94933.85401
Skoda,Octavia,2005,18.68167173,1196.707201,87.56347382,Electric,Manual,Second,,Chennai,289780,1,1,0,1,4,5,20,525537.3601
Kia,Seltos,2008,24.72088358,1644.146587,126.9877512,Petrol,Manual,Third,Black,,328219,0,1,0,1,5,5,17,475580.6043
Toyota,Yaris,2001,19.114755,1802.156354,129.9868785,Hybrid,Manual,Second,Brown,,483120,1,0,1,1,5,2,24,50000
Tata,Harrier,2008,15.12604546,1881.271769,156.1714719,Petrol,Manual,Second,Silver,Kolkata,111163,1,1,0,1,4,5,17,473159.8508
Hyundai,Verna,2019,25.18137856,1615.714241,139.9587639,Hybrid,,First,Black,Pune,60750,1,1,0,1,5,5,6,862138.8113
Volkswagen,Taigun,2009,23.00322526,,95.70649041,,Manual,First,White,Pune,101056,1,0,0,0,5,5,16,1185907.718
Mahindra,XUV700,2002,24.71393796,,,Diesel,Manual,Second,Brown,Chennai,183448,0,1,0,1,5,5,23,284608.1869
Audi,A4,2009,19.3749314,1173.998911,103.8894107,Petrol,Manual,Second,Silver,Hyderabad,141424,1,0,0,1,5,5,16,634277.277
Audi,Q3,2019,21.33659323,1267.179082,106.9367298,Diesel,Automatic,First,Grey,Mumbai,106836,0,0,0,1,4,5,6,1939689.811
Audi,Q5,2009,18.49142169,1256.803414,99.21046156,Diesel,Manual,Second,Grey,Bangalore,246368,1,1,0,1,4,5,16,1674174.785
BMW,3 Series,2008,9.266002215,1358.420027,118.1405579,Diesel,Manual,Third,Red,,346817,1,1,0,1,4,5,17,1437371.198
Kia,Carens,2017,15.73771394,1861.191508,122.3831177,Diesel,,Third,Brown,Pune,91024,1,1,0,1,2,7,8,367155.811
Toyota,Camry,2020,16.44723997,1615.511434,93.88116111,Petrol,Automatic,Second,Brown,Pune,72695,1,1,0,1,4,7,5,748574.1251
Tata,Harrier,2014,18.52318033,1724.655117,,Petrol,Manual,First,Blue,Chennai,188804,1,1,0,1,4,5,11,449565.8368
Audi,A4,2003,20.4438875,1259.496979,134.5699724,Petrol,Manual,First,Grey,Chennai,141768,1,1,0,1,5,5,22,810868.4017
Mahindra,Scorpio,2014,15.2931326,1925.516905,171.3280276,Petrol,Manual,First,Silver,Delhi,127853,1,0,0,1,5,4,11,317917.5583
Mercedes,E-Class,2021,23.60983303,1801.627835,116.401837,Diesel,Manual,First,Red,Delhi,64276,1,1,0,1,4,4,4,2332991.116
Kia,Seltos,2017,19.62570338,1403.642832,109.7523241,Petrol,Manual,First,Brown,Kolkata,84104,0,0,0,1,4,4,8,1070312.366
Toyota,Corolla,2008,15.43912248,1917.742728,147.1633723,Hybrid,Manual,Third,Silver,Delhi,122655,0,0,1,1,4,5,17,243155.3908
Mercedes,GLA,2000,16.67416544,1470.639433,100.1912911,CNG,Manual,First,Silver,Delhi,567100,1,1,0,1,4,5,25,2096885.364
Volkswagen,Polo,2001,17.69717212,2016.115355,171.0238779,Petrol,Manual,Second,Grey,Pune,205008,0,1,0,1,5,5,24,50000
Skoda,Octavia,2000,22.50293582,1291.670008,78.93298288,Diesel,Automatic,First,White,Chennai,143275,0,1,0,1,2,5,25,747258.4098
Kia,Carens,2002,,1677.630986,142.3710342,Petrol,Automatic,First,Blue,Mumbai,256565,1,1,0,1,4,5,23,407221.6326
Mahindra,XUV700,2008,17.25395157,859.3551438,85.17104889,Petrol,Manual,Second,Brown,Mumbai,224332,0,0,0,1,5,5,17,423989.5472
BMW,X1,2011,,2279.281368,156.856796,Petrol,Manual,First,Silver,Bangalore,240674,1,1,0,1,5,5,14,1580727.203
BMW,3 Series,2020,20.02548518,1436.348288,110.7828528,Petrol,Automatic,First,Silver,Ahmedabad,31120,1,1,0,1,4,5,5,2619146.69
Mahindra,Scorpio,2019,10.55416338,1907.274949,159.0984886,Petrol,Automatic,First,,Pune,113430,1,1,0,1,4,5,6,779417.9492
Kia,Seltos,2006,,2179.061832,135.6078286,Diesel,Manual,First,Grey,,374110,1,1,1,1,4,5,19,218633.2995
Toyota,Corolla,2013,15.47667695,,125.5659921,Petrol,Manual,First,Red,Delhi,206232,1,1,0,1,5,5,12,50000
Toyota,Corolla,2024,16.76804823,1363.980141,,Petrol,Manual,Third,Black,Kolkata,15106,1,1,0,1,2,5,1,1640060.913
Mercedes,GLA,2003,16.0036705,800,55.63000759,,Automatic,Second,Grey,Kolkata,184778,1,1,0,1,4,7,22,1812103.793
Volkswagen,Taigun,2024,23.09919446,1660.474817,140.0942421,Hybrid,Manual,First,Red,Pune,12503,1,1,0,1,5,7,1,1056555.336
Volkswagen,Virtus,2000,20.41325081,1771.479008,110.3667396,Hybrid,Automatic,Second,Grey,Pune,412850,1,1,0,1,5,5,25,295545.8628
Tata,Punch,2018,15.54387751,1420.955019,109.7695538,Diesel,,First,Blue,Hyderabad,124845,1,1,0,0,5,5,7,879339.5526
Hyundai,Verna,2016,15.77050542,2347.733506,199.5804296,Petrol,Manual,First,Black,Delhi,76203,1,1,0,1,5,4,9,1514630.102
Ford,EcoSport,2012,,1243.256363,122.2177121,Diesel,Manual,Second,Black,Pune,160186,1,0,1,0,4,5,13,100097.8222
Toyota,Corolla,2001,15.34354158,1548.939417,128.1151967,,Automatic,First,Silver,Delhi,469128,1,1,1,0,4,7,24,209128.8519
Mahindra,Scorpio,2012,17.984429,1668.613508,130.4956224,CNG,Manual,Second,Black,Chennai,178503,1,0,0,1,5,5,13,428289.83
Mercedes,E-Class,2020,15.15011337,1723.372609,152.0081605,Petrol,Automatic,Third,Grey,Chennai,59255,1,1,1,1,4,5,5,1413344.832
Hyundai,Verna,2001,22.59453629,,157.5789627,Diesel,Manual,First,Red,Chennai,184896,1,0,1,1,4,5,24,596884.814
BMW,X3,2006,25.4323308,1086.256866,124.4558856,Petrol,Manual,Second,Brown,Delhi,169309,1,0,0,1,5,5,19,2973469.549
Mahindra,XUV700,2012,21.05142044,981.6786569,68.07914257,Petrol,Manual,Third,Black,Mumbai,220038,1,1,1,1,5,5,13,898317.2799
Kia,Seltos,2019,16.68291495,1332.875199,120.480025,CNG,Manual,Second,Blue,Ahmedabad,53808,1,1,0,1,4,7,6,1086092.354
Skoda,Kushaq,2016,17.57156476,1796.236655,148.7258637,Petrol,Automatic,Third,Brown,Kolkata,94230,1,1,1,1,2,5,9,1319750.576
Kia,Sonet,2006,20.88381267,1993.376741,165.0736755,Petrol,Manual,First,Red,Kolkata,450186,1,0,0,1,5,7,19,487324.4182
Toyota,Corolla,2004,17.22332235,1816.395632,116.6117775,Diesel,Automatic,First,Red,Chennai,374262,0,1,1,1,4,5,21,644215.9698
Nissan,Magnite,2014,15.03697481,2254.945339,167.7598021,Petrol,Manual,Second,White,Chennai,144232,1,1,0,1,5,5,11,570880.0799
Toyota,Yaris,2013,17.245358,1488.372384,99.46593922,Diesel,Manual,First,Red,Chennai,159276,1,0,1,1,4,5,12,278111.6537
BMW,3 Series,2021,,1324.099771,115.505852,petrol,,Second,Silver,Mumbai,90592,1,1,0,1,4,5,4,1756251.459
Tata,Nexon,2024,22.07796801,1963.90756,159.3986785,Petrol,Automatic,First,Brown,Chennai,24014,1,1,1,0,4,5,1,982883.0518
Hyundai,Verna,2001,20.53445983,1167.324533,77.94800016,,Automatic,First,White,Kolkata,243648,1,0,1,1,4,5,24,184105.0744
Nissan,Kicks,2014,18.42789392,1184.947252,109.3708969,Petrol,,First,Grey,Pune,68211,1,1,0,1,5,5,11,226776.7926
Audi,A4,2003,17.99617412,,58.64028192,Petrol,Manual,Second,Grey,Hyderabad,516032,1,1,0,1,4,7,22,914221.3101
Audi,Q3,2004,24.67745882,1725.527343,134.1123294,Petrol,Manual,Second,Brown,Hyderabad,493731,0,1,1,1,4,7,21,495886.4405
Ford,Figo,2001,18.06426656,984.7598771,,Diesel,Manual,First,Silver,Hyderabad,509568,1,1,0,1,4,5,24,50000
Kia,Carens,2020,14.49866383,1560.524377,102.5851779,Diesel,Manual,First,Black,Delhi,118505,1,1,1,1,4,5,5,893026.401
Volkswagen,Virtus,2022,16.73185989,1963.164817,131.7093255,Diesel,Manual,Second,Grey,Bangalore,69552,0,1,0,1,4,7,3,1107974.803
Tata,Punch,2003,16.98284038,1276.290019,81.10813063,,Automatic,First,Silver,Bangalore,524722,1,1,1,1,4,7,22,50000
Nissan,Kicks,2007,22.08750586,1561.315963,129.4140026,Diesel,Manual,Third,White,,274194,1,1,1,1,5,5,18,358177.757
Ford,EcoSport,2021,14.76777145,854.7971441,85.50239864,Diesel,Manual,Second,Brown,,42576,1,0,0,1,4,5,4,420189.0635
Honda,Civic,2006,22.56244999,1082.237059,88.26720004,Petrol,Automatic,Second,Grey,Delhi,105754,1,0,0,1,5,5,19,92685.01398
Nissan,Kicks,2005,20.15492276,1448.151401,141.9876475,Diesel,Manual,First,Red,Chennai,420960,1,1,0,1,4,4,20,52711.54707
Ford,Endeavour,2023,12.9150031,1958.312806,170.133333,Petrol,Manual,First,White,Bangalore,48896,1,1,0,1,5,7,2,1159095.731
Toyota,Corolla,2012,16.65822941,893.1416594,57.2365285,Petrol,Automatic,First,Grey,Pune,142350,1,1,0,1,2,4,13,765130.7061
Audi,Q5,2006,16.3058875,,,Petrol,Automatic,First,White,Mumbai,261744,1,1,0,1,4,5,19,1901832.465
Nissan,Kicks,2007,21.42312605,2116.007248,121.5191843,Diesel,Manual,First,Silver,Kolkata,356094,1,1,0,0,4,5,18,156487.7744
Volkswagen,Taigun,2011,25.50432283,1563.543444,152.3429137,Petrol,Manual,First,White,Hyderabad,141498,0,0,1,1,5,5,14,1300719.34
Honda,Civic,2015,14.25098001,1862.031451,172.6436226,Diesel,Manual,First,White,Ahmedabad,63380,0,1,0,1,2,5,10,954569.3546
BMW,X3,2021,19.86413804,1129.578165,52.05711327,,Manual,Second,Brown,Ahmedabad,24880,1,1,0,0,5,5,4,3603557.283
Mahindra,Scorpio,2016,21.87771048,1224.117063,,electrik,Automatic,Second,Blue,Pune,82143,1,1,0,1,5,5,9,1065506.142
Ford,EcoSport,2009,12.11449396,1239.726203,136.1646375,,,First,Grey,Kolkata,266192,1,0,1,1,2,5,16,570096.8498
Skoda,Slavia,2009,16.23404021,800,54.00756448,Diesel,Automatic,Second,Red,Ahmedabad,314352,1,1,1,1,4,5,16,692586.1217
Mahindra,Bolero,2004,17.67593283,1370.325391,169.9489096,Diesel,Manual,Second,Silver,Hyderabad,361977,1,1,0,1,4,7,21,360717.6248
Hyundai,Verna,2008,,1506.259244,154.4911131,Petrol,Manual,Third,Brown,Bangalore,343213,1,0,0,0,4,5,17,669380.5322
Honda,Civic,2018,11.01320707,2207.661986,207.7166437,,Manual,Second,Grey,Pune,47859,1,0,0,1,4,4,7,1285693.837
Toyota,Yaris,2008,18.07127061,1711.332125,94.03066544,Diesel,Manual,First,White,Kolkata,253062,1,1,0,1,5,5,17,561312.1216
BMW,X1,2009,18.47557112,1846.556167,138.9499135,Petrol,Automatic,Second,White,Chennai,230880,0,1,0,1,4,5,16,1684806.333
Tata,Harrier,2017,25.4173637,2139.951777,184.3545199,Petrol,Automatic,First,Red,Mumbai,62144,0,1,1,1,4,5,8,835246.2296
Skoda,Octavia,2006,20.01018445,1809.586012,133.1487161,Diesel,Manual,First,Red,Kolkata,218158,1,1,1,0,4,5,19,142696.1549
Honda,Amaze,2009,14.04043016,1755.191677,107.3844969,Petrol,Automatic,First,Brown,Ahmedabad,248336,1,1,0,1,4,5,16,1029567.26
Mercedes,GLA,2008,,1173.760343,96.47658398,Hybrid,Manual,First,Brown,Chennai,222955,1,1,0,1,4,5,17,1677859.093
Skoda,Kushaq,2010,21.53889679,1667.912821,139.1101524,Diesel,Manual,Second,Black,Hyderabad,144795,1,1,0,1,4,5,15,502105.1495
Ford,EcoSport,2019,21.02581595,809.6420796,61.09089765,Diesel,Manual,First,White,Hyderabad,121668,1,1,0,1,4,5,6,340214.5564
Mercedes,E-Class,2004,9.373792674,923.9958109,,Diesel,Automatic,First,Grey,Hyderabad,372414,1,1,0,1,4,5,21,2175987.645
Mercedes,C-Class,2004,19.4229457,1147.34473,100.3147361,Electric,Manual,Third,Red,Mumbai,431802,1,1,0,1,4,5,21,1509074.701
Volkswagen,Polo,2001,20.85447858,1782.009617,139.5710624,Petrol,Manual,First,Brown,Ahmedabad,164904,0,1,0,1,2,4,24,446824.8732
Mahindra,Scorpio,2015,,919.4666782,,Electric,Automatic,First,Black,Ahmedabad,79500,1,1,0,1,4,4,10,711544.9161
Ford,Figo,2019,21.54401637,1465.022292,,Diesel,Manual,First,Black,Hyderabad,60462,1,0,0,1,4,5,6,473128.1033
Tata,Harrier,2013,14.0682095,1377.372055,98.96687941,Diesel,Manual,First,White,,211632,1,0,1,1,4,7,12,216888.7949
Audi,Q5,2018,17.85441786,1592.080099,133.3778037,Hybrid,Automatic,First,Blue,Kolkata,69027,1,1,1,0,5,5,7,1388968.225
Tata,Nexon,2015,16.84763956,1615.32101,119.2641352,Petrol,Manual,First,Red,Hyderabad,165700,1,1,0,1,4,5,10,697627.2216
Kia,Sonet,2018,20.30872135,968.9863226,99.76938179,Petrol,Automatic,Third,Grey,Mumbai,173887,1,1,1,1,5,5,7,1018078.014
Mahindra,XUV700,2019,18.30324636,,121.8155805,Petrol,Automatic,Second,Blue,Bangalore,30846,1,0,0,1,5,4,6,647534.7738
Ford,Figo,2021,17.76307671,1633.311886,148.0613309,Petrol,Automatic,Third,Grey,Pune,33100,1,1,1,1,5,5,4,842357.1411
Ford,Figo,2005,29.04369162,1546.987228,107.5036318,Diesel,Manual,Second,Black,Bangalore,222160,1,0,0,1,5,2,20,50000
Kia,Carens,2007,18.46431723,,73.08875024,,Manual,First,Grey,Ahmedabad,118602,1,1,0,1,5,5,18,1094570.467
Kia,Carens,2019,22.85373489,800,30.76689245,Petrol,Manual,Fourth+,Grey,Kolkata,122232,0,1,1,0,4,5,6,1357662.241
Kia,Carens,2002,18.80923656,1771.691484,94.42468889,Electric,Manual,First,Grey,Mumbai,309695,1,1,0,1,5,5,23,434983.2649
Mahindra,Bolero,2010,26.68202198,1735.15495,159.1115745,,Automatic,First,,Chennai,157725,1,0,0,1,5,7,15,780939.0585
Kia,Seltos,2019,18.1430667,1282.074663,134.7872432,Petrol,Manual,First,Blue,Kolkata,105270,1,0,0,0,4,5,6,1729312.867
Hyundai,Verna,2014,19.0415642,1084.791484,92.85272447,Petrol,Manual,First,Blue,Delhi,187539,1,1,0,1,4,5,11,778581.44
BMW,X3,2024,19.0867864,1178.156153,93.73319341,PETROL,Manual,First,Blue,Ahmedabad,6933,1,1,2,0,5,5,1,1702857.474
Nissan,Magnite,2002,18.2333066,1415.818515,117.5375836,Petrol,Automatic,First,Blue,Kolkata,294170,1,1,0,1,5,5,23,279319.9128
Ford,EcoSport,2004,17.01653038,1399.927026,,CNG,Manual,First,Grey,Delhi,426006,1,1,0,1,4,5,21,50000
Mercedes,E-Class,2014,12.12979076,1774.950067,149.5351658,Diesel,Automatic,First,Red,Pune,133562,1,1,1,1,4,5,11,3885575.699
Mercedes,E-Class,2017,20.17243639,1681.452761,128.2841139,CNG,Manual,First,Red,Delhi,184024,1,1,0,1,5,5,8,1572765.941
Skoda,Slavia,2022,24.31290671,1525.806296,128.1774286,Petrol,Manual,First,Silver,Chennai,43590,1,1,0,1,5,5,3,1544321.248
Mahindra,XUV700,2007,14.49358026,1846.212215,181.6722957,Petrol,Automatic,First,Blue,Ahmedabad,195822,1,0,0,1,5,5,18,654835.2834
Tata,Harrier,2008,15.63100749,1717.209939,136.8874323,Petrol,Manual,Fourth+,Black,Pune,355317,1,1,0,1,4,5,17,50000
Kia,Sonet,2014,16.34955985,1220.243962,108.2451778,Diesel,Automatic,First,Grey,Bangalore,168740,1,0,0,1,5,5,11,505028.5326
Audi,Q3,2013,20.11966287,1117.780812,101.4158203,Diesel,Automatic,First,Silver,Mumbai,200844,1,1,0,1,5,5,12,1563489.878
Skoda,Octavia,2015,,1499.34281,102.4719795,Petrol,Automatic,First,Black,Ahmedabad,115160,1,1,1,1,4,5,10,918665.5074
Ford,Endeavour,2019,20.04079285,1491.330667,134.7538143,Petrol,Automatic,Third,Grey,Kolkata,123894,1,1,1,1,4,5,6,930474.3084
Honda,Amaze,2002,8.513348325,1973.001625,173.1974682,Electric,Manual,First,White,Pune,448799,0,1,0,0,4,5,23,584976.9873
Toyota,Yaris,2006,14.14425233,1493.838168,132.2671928,Diesel,Manual,Third,Blue,Hyderabad,350246,1,0,1,0,2,5,19,614859.4382
Hyundai,Verna,2018,20.26447414,2129.817835,192.8983713,Petrol,Manual,Third,Brown,Ahmedabad,44422,1,1,0,1,4,5,7,1131078.488
BMW,X3,2018,17.17609222,,119.4818851,Electric,Automatic,Second,Black,Hyderabad,72275,1,0,1,1,4,7,7,3307192.601
Tata,Nexon,2003,12.29801676,1360.490795,127.0043873,,Manual,Third,Grey,,369600,1,1,2,1,4,7,22,50000
Toyota,Corolla,2016,14.35764054,1689.67535,139.6150055,Petrol,Manual,First,Silver,Chennai,53046,0,0,0,1,5,5,9,853796.8486
Nissan,Sunny,2017,12.54765968,1142.243387,76.30132843,Diesel,Manual,Second,Brown,Chennai,155592,1,1,0,1,5,5,8,194360.651
Audi,Q5,2004,22.29653209,1674.820128,132.9430454,Petrol,Automatic,First,Red,Kolkata,219114,0,1,0,1,4,5,21,933767.6774
Honda,Amaze,2004,18.92283578,1825.202237,,Petrol,Manual,First,Grey,Mumbai,207186,1,1,0,1,4,5,21,282445.0019
Mercedes,GLA,2004,17.09151801,1636.101649,122.5543361,Diesel,Manual,Second,Black,Mumbai,363384,1,1,0,1,4,5,21,918481.8587
Skoda,Slavia,2000,12.82677742,1741.135476,127.3098192,CNG,Manual,Second,Blue,Bangalore,550950,1,0,1,0,5,4,25,50000
Audi,Q5,2019,12.8148485,1856.880915,166.8327081,Diesel,Automatic,Second,Red,Bangalore,42678,1,1,0,1,5,5,6,1060883.731
Nissan,Magnite,2003,18.95315005,1878.513888,141.2063325,Petrol,Automatic,Second,White,Delhi,297506,1,0,0,1,4,4,22,293815.0627
Kia,Sonet,2019,25.12154575,,123.4495138,,Automatic,First,Blue,Hyderabad,131448,1,1,0,1,4,5,6,882398.4235
Mahindra,Bolero,2010,18.20796673,1378.678101,91.13200379,Diesel,Manual,First,Brown,Mumbai,341565,1,1,1,1,4,5,15,531138.0007
Hyundai,i20,2016,17.41020185,1368.015068,55.40053847,Petrol,Automatic,First,,Delhi,100782,1,1,0,0,5,5,9,750270.0677
